driver_tag,time_tag,dist_ahead,time_of_impact,num_of_det_vehicles,veh_flag,gps_speed,overspeeding,min_age,max_age,old_age,ptw_ratio,is_diesel,gender,female,small_car,norm_avail,brek_avail,accr_avail,behaviour,target,target_lag1,gps_speed_diff1,num_of_det_vehicles_diff1,dist_ahead_diff1,alpha_12,alpha_13,alpha_21,alpha_22,alpha_23,alpha_31,alpha_32,alpha_33,alpha_41,alpha_42,alpha_43,alpha_51,alpha_52,alpha_53,alpha_61,alpha_63,is_aggressive,is_drowsy,is_normal
42,2,13.63222222,0.343333333,1,1,88.16666667,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,2.266666667,0,-3.814444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,3,20.48777778,0.822222222,1,1,89.65555556,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,1.488888889,0,6.855555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,4,31.34777778,1.133333333,1,1,90.92222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,1.266666667,0,10.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,5,39.64111111,1.55,1,1,92.03333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,1.111111111,0,8.293333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,6,-1.0,-1.0,0,0,93.4,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,1.366666667,-1,-40.64111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,7,-1.0,-1.0,0,0,95.11111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,1.711111111,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,8,-1.0,-1.0,0,0,94.14444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-0.966666667,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,9,-1.0,-1.0,0,0,89.33333333,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,-4.811111111,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,10,-1.0,-1.0,0,0,86.52222222,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-2.811111111,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,11,7.485555556,0.197777778,1,1,88.42222222,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,1.9,1,8.485555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,12,10.99333333,0.432222222,1,1,91.55555556,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,3.133333333,0,3.507777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,13,12.02777778,0.476666667,1,1,90.56666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,-0.988888889,0,1.034444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,14,13.07555556,0.504444444,1,1,93.54444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,2.977777778,0,1.047777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,15,15.09777778,0.57,1,1,95.08888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,1.544444444,0,2.022222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,16,16.49555556,0.606666667,1,1,97.6,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,2.511111111,0,1.397777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,17,18.35333333,0.657777778,1,1,100.4777778,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,2.877777778,0,1.857777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,18,20.61222222,0.737777778,1,1,100.5111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,0.033333333,0,2.258888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,19,18.10111111,0.54,1,1,101.0333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,0.522222222,0,-2.511111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,20,21.71666667,0.771111111,1,1,101.5888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,0.555555556,0,3.615555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,21,20.28888889,0.595555556,1,1,104.1,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,2.511111111,0,-1.427777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,22,23.31666667,0.813333333,1,1,103.3222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-0.777777778,0,3.027777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,23,22.91444444,0.8,1,1,103.1666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-0.155555556,0,-0.402222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,24,24.81555556,0.855555556,1,1,104.5777778,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,1.411111111,0,1.901111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,25,19.95444444,0.482222222,1,1,102.7222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-1.855555556,0,-4.861111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,26,22.19111111,0.653333333,1,1,104.9666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,2.244444444,0,2.236666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,27,22.94111111,0.658888889,1,1,107.8333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,2.866666667,0,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,28,26.23,0.846666667,1,1,111.7777778,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,3.944444444,0,3.288888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,29,26.89222222,0.891111111,1,1,108.7222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-3.055555556,0,0.662222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,30,27.36888889,0.928888889,1,1,106.0333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,-2.688888889,0,0.476666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,31,24.39888889,0.823333333,1,1,106.7666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,0.733333333,0,-2.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,32,24.10444444,0.798888889,1,1,108.5888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,1.822222222,0,-0.294444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,33,23.54,0.764444444,1,1,110.8333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,2.244444444,0,-0.564444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,34,22.80222222,0.735555556,1,1,111.3666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,0.533333333,0,-0.737777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,35,20.61,0.697777778,1,1,106.4888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-4.877777778,0,-2.192222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,36,18.23333333,0.631111111,1,1,104.0444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-2.444444444,0,-2.376666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,37,16.67333333,0.572222222,1,1,104.7333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,0.688888889,0,-1.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,38,15.24555556,0.524444444,1,1,104.6333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.1,0,-1.427777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,39,13.95555556,0.484444444,1,1,103.2777778,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-1.355555556,0,-1.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,40,13.39,0.471111111,1,1,102.2222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,-1.055555556,0,-0.565555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,41,13.62,0.49,1,1,100.0,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,-2.222222222,0,0.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,42,14.57666667,0.533333333,1,1,98.64444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-1.355555556,0,0.956666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,43,15.82777778,0.58,1,1,98.28888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,-0.355555556,0,1.251111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,44,17.99222222,0.657777778,1,1,98.41111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,0.122222222,0,2.164444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,45,21.24222222,0.777777778,1,1,98.21111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.2,0,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,46,24.38,0.895555556,1,1,97.91111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.3,0,3.137777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,47,28.13333333,1.031111111,1,1,98.18888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,0.277777778,0,3.753333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,48,31.46555556,1.16,1,1,97.53333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,-0.655555556,0,3.332222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,49,29.31777778,0.968888889,1,1,98.2,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,0.666666667,0,-2.147777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,50,36.81888889,1.357777778,1,1,97.53333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.666666667,0,7.501111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,51,36.84333333,1.361111111,1,1,97.52222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.011111111,0,0.024444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,52,37.80666667,1.397777778,1,1,97.3,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-0.222222222,0,0.963333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,53,40.80555556,1.508888889,1,1,97.38888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,0.088888889,0,2.998888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,54,42.15222222,1.556666667,1,1,97.45555556,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,0.066666667,0,1.346666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,55,44.33222222,1.643333333,1,1,97.02222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,-0.433333333,0,2.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,56,43.53111111,1.62,1,1,96.73333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,-0.288888889,0,-0.801111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,57,37.57,1.3,1,1,96.34444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.388888889,0,-5.961111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,58,42.00666667,1.56,1,1,96.94444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,0.6,0,4.436666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,59,38.36777778,1.428888889,1,1,96.65555556,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.288888889,0,-3.638888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,60,37.09,1.383333333,1,1,96.46666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,-0.188888889,0,-1.277777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,61,35.97666667,1.335555556,1,1,97.06666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,0.6,0,-1.113333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,62,37.23333333,1.376666667,1,1,97.4,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,0.333333333,0,1.256666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,63,39.21777778,1.437777778,1,1,98.11111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,0.711111111,0,1.984444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,64,39.14444444,1.417777778,1,1,99.33333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,1.222222222,0,-0.073333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,65,37.98777778,1.353333333,1,1,101.1333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,1.8,0,-1.156666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,66,37.72666667,1.314444444,1,1,103.2888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,0,2.155555556,0,-0.261111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,67,-1.0,-1.0,0,0,104.8111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,1.522222222,-1,-38.72666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,68,-1.0,-1.0,0,0,104.4888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-0.322222222,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,69,-1.0,-1.0,0,0,102.4444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,-2.044444444,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,70,-1.0,-1.0,0,0,103.8666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,1.422222222,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,71,-1.0,-1.0,0,0,103.9333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,0.066666667,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,72,-1.0,-1.0,0,0,102.5333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,-1.4,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,73,-1.0,-1.0,0,0,101.4888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-1.044444444,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,74,-1.0,-1.0,0,0,102.9111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,1.422222222,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,75,-1.0,-1.0,0,0,104.7666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,1.855555556,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,76,-1.0,-1.0,0,0,106.1333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,1.366666667,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,77,-1.0,-1.0,0,0,105.5555556,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-0.577777778,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,78,-1.0,-1.0,0,0,103.0888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-2.466666667,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,79,-1.0,-1.0,0,0,101.4,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-1.688888889,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,80,-1.0,-1.0,0,0,103.0555556,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,1.655555556,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,81,-1.0,-1.0,0,0,103.5,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,0.444444444,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,82,-1.0,-1.0,0,0,103.0,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-0.5,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,83,-1.0,-1.0,0,0,103.9666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,0.966666667,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,84,-1.0,-1.0,0,0,104.2222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,0.255555556,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,85,-1.0,-1.0,0,0,102.2111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-2.011111111,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,86,58.28777778,2.032222222,1,1,103.3333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,1.122222222,1,59.28777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,87,52.55888889,1.831111111,1,1,103.4777778,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,0.144444444,0,-5.728888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,88,50.30222222,1.805555556,1,1,100.3888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-3.088888889,0,-2.256666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,89,43.45,1.568888889,1,1,99.77777778,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-0.611111111,0,-6.852222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,90,42.41111111,1.488888889,1,1,102.6333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,2.855555556,0,-1.038888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,91,48.80222222,1.677777778,1,1,104.8,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,2.166666667,0,6.391111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,92,56.6,1.88,1,1,102.7888889,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-2.011111111,0,7.797777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,93,-1.0,-1.0,0,0,101.3333333,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-1.455555556,-1,-57.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,94,-1.0,-1.0,0,0,99.57777778,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-1.755555556,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,95,47.76111111,1.381111111,1,1,100.3666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,0.788888889,1,48.76111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,96,-1.0,-1.0,0,0,103.5555556,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,3.188888889,-1,-48.76111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,97,34.98222222,1.203333333,1,1,104.5222222,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,0.966666667,1,35.98222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,98,26.64,0.941111111,1,1,101.9,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-2.622222222,0,-8.342222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,99,18.35333333,0.67,1,1,98.61111111,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,-3.288888889,0,-8.286666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,100,13.67333333,0.518888889,1,1,94.74444444,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,-3.866666667,0,-4.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,101,10.97333333,0.435555556,1,1,90.46666667,1,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,-4.277777778,0,-2.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,102,10.91666667,0.451111111,1,1,87.07777778,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-3.388888889,0,-0.056666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,103,11.35,0.461111111,1,1,88.61111111,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,1.533333333,0,0.433333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,104,11.09222222,0.348888889,1,1,87.65555556,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-0.955555556,0,-0.257777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,105,9.913333333,0.403333333,1,1,88.86666667,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,1.211111111,0,-1.178888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,106,9.565555556,0.393333333,1,1,87.35555556,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-1.511111111,0,-0.347777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,107,10.41222222,0.428888889,1,1,87.31111111,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,-0.044444444,0,0.846666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,108,9.295555556,0.393333333,1,1,85.12222222,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-2.188888889,0,-1.116666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,109,11.48888889,0.488888889,1,1,84.54444444,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-0.577777778,0,2.193333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,110,9.743333333,0.413333333,1,1,84.42222222,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,-0.122222222,0,-1.745555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,111,10.62777778,0.458888889,1,1,83.64444444,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,-0.777777778,0,0.884444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,112,10.58666667,0.453333333,1,1,83.83333333,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,0.188888889,0,-0.041111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,113,12.04777778,0.4,1,1,85.62222222,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,1.788888889,0,1.461111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,114,11.06111111,0.463333333,1,1,85.95555556,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,2,0.333333333,0,-0.986666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,115,10.51222222,0.441111111,1,1,85.47777778,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,0,-0.477777778,0,-0.548888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,116,10.49222222,0.448888889,1,1,83.91111111,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-1.566666667,0,-0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,117,10.96888889,0.462222222,1,1,85.07777778,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,1,1.166666667,0,0.476666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,118,10.68777778,0.451111111,1,1,85.21111111,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,2,2,0.133333333,0,-0.281111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,119,10.77444444,0.46,1,1,84.33333333,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,2,-0.877777778,0,0.086666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,120,10.61111111,0.453333333,1,1,84.07777778,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,0,1,-0.255555556,0,-0.163333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,121,11.94555556,0.524444444,1,1,81.95555556,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,0,-2.122222222,0,1.334444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,122,12.33666667,0.532222222,1,1,83.46666667,0,30,40,1,0.07,0,Female,1,1,1,1,1,aggressive,1,1,1.511111111,0,0.391111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
